# {"t_start": 1600396399.741331, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-29.0,50,26532.732971
-31.0,50,26540.909473
-50.0,50,26549.199476
-50.0,50,26557.470932
-27.0,50,26565.806419
-41.0,50,26574.075377
-46.0,50,26582.375036
-17.0,50,26590.50263
-24.0,50,26598.78606
-50.0,50,26607.098512
-50.0,50,26615.736043
-29.0,50,26624.106731
-42.0,50,26632.632555
-21.0,50,26641.021283
-36.0,50,26649.317736
-21.0,50,26657.497077
-46.0,50,26665.816215
-50.0,50,26674.051925
-50.0,50,26682.256506
-50.0,50,26690.471598
-50.0,50,26698.998763
-47.0,50,26707.289486
0.0,50,26716.118635
-43.0,50,26719.990339
-31.0,50,26728.243459
-43.0,50,26736.51432
-13.0,50,26744.791702
-50.0,50,26753.321608
-50.0,50,26761.68529
-32.0,50,26770.115819
-50.0,50,26778.499717
-50.0,50,26786.729699
-36.0,50,26794.971815
-31.0,50,26803.367526
-50.0,50,26811.941878
-9.0,50,26820.323327
-50.0,50,26828.694329
-45.0,50,26837.020995
-50.0,50,26845.228384
-40.0,50,26853.746034
-25.0,50,26861.99735
-50.0,50,26870.595374
-9.0,50,26870.742013
-8.0,50,26870.891628
-36.0,50,26871.059377
-5.0,50,26871.209167
-16.0,50,26871.390101
-50.0,50,26871.544308
-13.0,50,26871.678941
-11.0,50,26871.830074
-10.0,50,26871.968107
-31.0,50,26872.125405
-50.0,50,26880.710282
-50.0,50,26888.928661
-48.0,50,26897.465899
-50.0,50,26905.971982
-44.0,50,26914.520465
-9.0,50,26922.857449
-50.0,50,26931.678269
-29.0,50,26940.461018
-45.0,50,26948.920371
-50.0,50,26957.576387
-17.0,50,26966.438251
-50.0,50,26975.055445
-30.0,50,26983.502138
-49.0,50,26991.719503
-50.0,50,26995.616576
-13.0,50,27003.945359
-23.0,50,27012.273788
-22.0,50,27020.903291
-47.0,50,27029.221176
-50.0,50,27037.797184
-50.0,50,27046.771217
-37.0,50,27055.085802
-41.0,50,27063.344297
-46.0,50,27071.579946
-46.0,50,27079.720007
-50.0,50,27088.002935
-35.0,50,27096.303825
-50.0,50,27104.540203
-50.0,50,27113.302687
-39.0,50,27121.969488
-27.0,50,27130.263478
-50.0,50,27138.502015
-11.0,50,27146.697364
-50.0,50,27155.903916
-50.0,50,27164.258173
-32.0,50,27172.420463
-36.0,50,27180.910645
-6.0,50,27189.149402
-17.0,50,27193.014224
-50.0,50,27201.199899
-50.0,50,27209.54342
-14.0,50,27218.22909
-50.0,50,27226.623143
-50.0,50,27230.508466
-50.0,50,27238.745064
-46.0,50,27247.07985
-8.0,50,27255.746945
-50.0,50,27264.026253
-50.0,50,27272.663979
0.0,50,27281.042023
-46.0,50,27284.901233
-50.0,50,27293.143444
-45.0,50,27301.513299
-50.0,50,27310.075144
-24.0,50,27318.474838
-50.0,50,27326.872123
-38.0,50,27335.228307
-27.0,50,27343.864826
-50.0,50,27352.368202
-34.0,50,27360.673959
-25.0,50,27369.6544
-50.0,50,27378.086395
-31.0,50,27386.37182
-50.0,50,27394.981219
-20.0,50,27403.380812
-33.0,50,27411.844895
-50.0,50,27420.386117
-50.0,50,27428.765297
-50.0,50,27437.466664
-33.0,50,27446.121352
-45.0,50,27454.51273
-44.0,50,27462.728225
-15.0,50,27471.051034
0.0,50,27479.524147
-6.0,50,27483.554901
-50.0,50,27491.982189
-50.0,50,27500.564663
-40.0,50,27509.227987
-50.0,50,27517.791666
-48.0,50,27526.012328
-48.0,50,27534.3997
-50.0,50,27542.531405
-50.0,50,27550.919573
-44.0,50,27559.53048
-9.0,50,27568.20776
-50.0,50,27576.618955
-50.0,50,27584.854213
-47.0,50,27593.353171
-49.0,50,27601.737362
-19.0,50,27610.102279
-46.0,50,27618.650856
-50.0,50,27627.416197
-50.0,50,27635.72946
-50.0,50,27644.189179
-31.0,50,27652.54259
-50.0,50,27660.916617
-14.0,50,27669.510822
-46.0,50,27677.745528
-41.0,50,27685.971014
-11.0,50,27695.229952
-16.0,50,27695.378807
-9.0,50,27695.534454
-11.0,50,27695.673197
-32.0,50,27695.848286
-17.0,50,27696.00406
-17.0,50,27696.152738
-27.0,50,27696.303433
-17.0,50,27696.460107
-30.0,50,27696.638071
-50.0,50,27696.773295
-50.0,50,27705.065662
-47.0,50,27713.746384
-31.0,50,27722.652242
-50.0,50,27731.005799
-50.0,50,27739.478454
-50.0,50,27747.842449
-33.0,50,27757.015873
-46.0,50,27765.347251
-8.0,50,27773.789956
-19.0,50,27782.772687
-47.0,50,27791.202994
-50.0,50,27799.979746
-50.0,50,27808.425663
-5.0,50,27816.898073
-16.0,50,27825.164059
-50.0,50,27833.368554
-48.0,50,27842.43977
-43.0,50,27851.065772
-34.0,50,27859.429356
-50.0,50,27867.998496
-50.0,50,27876.57508
-44.0,50,27885.212927
-41.0,50,27893.65042
-37.0,50,27901.922825
-25.0,50,27910.247914
-21.0,50,27918.690469
-41.0,50,27926.965402
-50.0,50,27935.486584
-48.0,50,27944.588396
-16.0,50,27952.789087
-20.0,50,27961.144129
-50.0,50,27970.275997
-8.0,50,27978.493326
-24.0,50,27986.756177
-48.0,50,27995.157963
-21.0,50,28003.506001
-45.0,50,28012.193301
-41.0,50,28020.577752
-50.0,50,28028.888542
-50.0,50,28037.390542
-46.0,50,28045.673023
-50.0,50,28054.481668
0.0,50,28062.977555
-50.0,50,28066.895914
-50.0,50,28075.56728
-50.0,50,28083.864798
-50.0,50,28092.238787
-50.0,50,28100.674505
-50.0,50,28109.131361
-24.0,50,28117.565644
-48.0,50,28126.373414
-50.0,50,28134.78197
-48.0,50,28143.157923
-28.0,50,28151.886979
-40.0,50,28160.452393
-45.0,50,28168.853569
-50.0,50,28177.184389
-45.0,50,28185.653282
-22.0,50,28194.69766
-27.0,50,28203.006113
-42.0,50,28211.31546
-50.0,50,28219.569121
-50.0,50,28228.670753
-19.0,50,28237.135604
-19.0,50,28245.52524
-13.0,50,28254.770015
-14.0,50,28262.981542
-38.0,50,28271.210473
0.0,50,28279.522619
-50.0,50,28283.439331
-50.0,50,28292.303038
-20.0,50,28301.133577
-39.0,50,28309.438123
-50.0,50,28318.426061
-48.0,50,28326.848686
-20.0,50,28335.173493
-42.0,50,28344.142698
-50.0,50,28352.489714
-9.0,50,28360.741572
-50.0,50,28370.084505
-36.0,50,28373.971983
-40.0,50,28382.519946
-38.0,50,28391.686654
-49.0,50,28400.024177
-22.0,50,28408.389302
-50.0,50,28417.340162
-17.0,50,28425.931138
-16.0,50,28434.209645
-50.0,50,28442.408823
-50.0,50,28450.728185
0.0,50,28459.173428
-17.0,50,28463.172993
-36.0,50,28472.184196
-48.0,50,28480.445814
-50.0,50,28488.936135
-50.0,50,28497.138352
-15.0,50,28505.622138
-35.0,50,28514.124393
-50.0,50,28522.6708
-8.0,50,28531.165961
-14.0,50,28531.32001
-10.0,50,28531.456627
-7.0,50,28531.592181
-7.0,50,28531.752647
-9.0,50,28531.885267
-11.0,50,28532.017505
-11.0,50,28532.173085
-9.0,50,28532.324079
-12.0,50,28532.466367
-50.0,50,28532.604965
-50.0,50,28540.950932
-50.0,50,28549.287548
-44.0,50,28553.291777
-50.0,50,28561.543824
-34.0,50,28569.918571
-27.0,50,28578.640678
-50.0,50,28587.115865
-32.0,50,28595.643992
0.0,50,28604.180564
0.0,50,28608.150949
-45.0,50,28612.060876
-33.0,50,28620.474962
-50.0,50,28628.884949
-37.0,50,28637.391522
-15.0,50,28646.029669
-50.0,50,28654.302094
-33.0,50,28662.677657
-50.0,50,28671.331056
-45.0,50,28680.068043
-46.0,50,28688.576034
-50.0,50,28696.944517
-38.0,50,28705.255263
-14.0,50,28713.744118
-50.0,50,28722.600333
-50.0,50,28731.340036
-50.0,50,28739.74076
-33.0,50,28748.084166
-50.0,50,28756.426817
-33.0,50,28765.172084
-50.0,50,28773.807539
-27.0,50,28782.172719
-20.0,50,28790.853848
-50.0,50,28799.373395
-50.0,50,28807.75908
-50.0,50,28816.222547
-28.0,50,28824.934468
-10.0,50,28833.156693
-42.0,50,28841.580301
-18.0,50,28849.958234
-50.0,50,28858.429925
-50.0,50,28866.835872
-50.0,50,28875.341148
-42.0,50,28883.716258
-42.0,50,28892.069192
-28.0,50,28900.324911
-46.0,50,28908.624995
-48.0,50,28917.139136
-19.0,50,28925.550572
-15.0,50,28933.970492
-50.0,50,28942.375534
-26.0,50,28951.046581
-50.0,50,28959.731273
-46.0,50,28968.079079
-50.0,50,28976.518525
-34.0,50,28985.172735
-38.0,50,28993.600734
-44.0,50,29002.024602
-50.0,50,29010.330603
-22.0,50,29018.632284
-50.0,50,29026.987767
-23.0,50,29035.131279
-50.0,50,29043.640125
-17.0,50,29051.920213
-46.0,50,29060.299735
-20.0,50,29068.897351
-26.0,50,29077.720425
-29.0,50,29086.255612
-50.0,50,29094.726589
-43.0,50,29103.550878
-50.0,50,29112.235
-50.0,50,29120.589396
-50.0,50,29128.98472
-32.0,50,29137.477232
-18.0,50,29145.827381
-43.0,50,29154.206786
-24.0,50,29162.521395
-50.0,50,29170.877818
-20.0,50,29179.278466
-20.0,50,29187.715232
-50.0,50,29196.255563
-29.0,50,29204.847448
-16.0,50,29213.198226
-28.0,50,29221.654815
-14.0,50,29230.181184
-39.0,50,29238.712664
-50.0,50,29247.23873
-50.0,50,29255.512908
-16.0,50,29263.876833
-21.0,50,29272.155613
-50.0,50,29280.529083
-50.0,50,29288.751407
-49.0,50,29297.131865
-50.0,50,29305.648567
-27.0,50,29314.229398
-50.0,50,29322.657526
-47.0,50,29330.960715
-23.0,50,29339.493262
-35.0,50,29347.985476
-50.0,50,29356.565619
-4.0,50,29365.036655
-9.0,50,29365.182602
-14.0,50,29365.325274
-7.0,50,29365.472926
-13.0,50,29365.640089
-9.0,50,29365.792001
-11.0,50,29365.941714
-7.0,50,29366.094576
-8.0,50,29366.244434
0.0,50,29366.394487
-39.0,50,29366.521112
-11.0,50,29374.809756
-19.0,50,29383.192647
-13.0,50,29391.638924
-50.0,50,29400.031887
-40.0,50,29408.398308
-50.0,50,29416.813949
-34.0,50,29425.480123
-24.0,50,29433.878809
-46.0,50,29442.579145
-50.0,50,29450.988401
-13.0,50,29459.44978
-27.0,50,29467.736492
-50.0,50,29476.442154
-50.0,50,29484.871444
-38.0,50,29493.246902
-9.0,50,29501.663762
-48.0,50,29509.879941
-50.0,50,29518.138863
-47.0,50,29526.624182
-50.0,50,29535.067662
-37.0,50,29543.618897
-9.0,50,29552.010916
-50.0,50,29560.756469
0.0,50,29569.359707
-46.0,50,29573.367526
-45.0,50,29581.910555
-17.0,50,29590.694192
-50.0,50,29599.136314
-50.0,50,29607.874765
-45.0,50,29616.49776
-19.0,50,29625.066242
-11.0,50,29633.672864
0.0,50,29642.077333
-50.0,50,29646.019579
-46.0,50,29654.794538
-50.0,50,29663.494348
-50.0,50,29671.798743
-31.0,50,29680.525677
-15.0,50,29689.014483
-31.0,50,29697.571523
-42.0,50,29706.393663
-50.0,50,29714.843812
0.0,50,29723.17619
-44.0,50,29727.516903
0.0,50,29735.890618
-44.0,50,29739.78693
-22.0,50,29748.112667
-50.0,50,29756.372175
-26.0,50,29765.172755
-21.0,50,29774.067848
-36.0,50,29782.542644
-50.0,50,29791.211724
-18.0,50,29799.79146
-46.0,50,29808.315296
0.0,50,29817.024879
-50.0,50,29821.165516
-50.0,50,29829.769638
-50.0,50,29838.828356
-17.0,50,29847.621821
-30.0,50,29856.57032
-29.0,50,29865.683965
-50.0,50,29874.678263
-38.0,50,29883.405364
-11.0,50,29892.056779
-36.0,50,29901.037679
-13.0,50,29909.518895
-50.0,50,29917.907392
-14.0,50,29926.566681
-38.0,50,29935.291703
-14.0,50,29943.960334
-32.0,50,29952.379656
-36.0,50,29960.959046
-50.0,50,29969.667401
-35.0,50,29978.150241
-31.0,50,29986.679565
-22.0,50,29995.150366
-41.0,50,30003.682982
-49.0,50,30011.986481
-50.0,50,30020.487224
-45.0,50,30029.502778
-46.0,50,30038.022085
-33.0,50,30046.396335
-28.0,50,30055.519005
-50.0,50,30063.772092
-50.0,50,30072.318243
-44.0,50,30080.752352
-44.0,50,30089.164606
-50.0,50,30097.717607
-50.0,50,30106.159595
-50.0,50,30114.66248
-15.0,50,30123.195567
-16.0,50,30131.631735
-17.0,50,30140.392668
-35.0,50,30149.172252
-47.0,50,30157.556601
-38.0,50,30165.867097
-50.0,50,30174.492513
-11.0,50,30183.070194
-50.0,50,30191.549773
-23.0,50,30200.1343
-16.0,50,30200.312891
-9.0,50,30200.439754
0.0,50,30200.585368
-15.0,50,30200.745658
-50.0,50,30200.916125
-8.0,50,30201.071985
-4.0,50,30201.215157
-12.0,50,30201.363914
-18.0,50,30201.505889
-50.0,50,30201.643726
-50.0,50,30210.186872
-50.0,50,30218.61963
-30.0,50,30227.037212
-50.0,50,30235.356209
-50.0,50,30243.705656
-43.0,50,30252.112959
-33.0,50,30260.557427
-40.0,50,30269.015525
-50.0,50,30277.521163
-35.0,50,30286.141429
-19.0,50,30294.656446
-50.0,50,30303.347171
-50.0,50,30311.78734
-27.0,50,30320.558949
-50.0,50,30328.977733
-32.0,50,30337.422606
-50.0,50,30345.898461
-43.0,50,30354.447805
-30.0,50,30363.350523
-50.0,50,30371.936328
-50.0,50,30380.929188
-47.0,50,30389.774975
-50.0,50,30398.451948
-13.0,50,30407.191094
-50.0,50,30415.757169
-14.0,50,30424.392844
-50.0,50,30432.886325
-12.0,50,30441.490433
-49.0,50,30450.159473
-7.0,50,30458.609451
-20.0,50,30467.199986
-27.0,50,30475.658835
0.0,50,30483.991863
-50.0,50,30488.059142
-46.0,50,30496.820518
-43.0,50,30505.260487
-20.0,50,30513.697415
-50.0,50,30522.090345
-18.0,50,30530.572673
-44.0,50,30539.327317
-42.0,50,30547.783529
0.0,50,30556.426658
-17.0,50,30560.45916
-50.0,50,30569.12352
-50.0,50,30577.61595
-50.0,50,30586.177676
-43.0,50,30594.570737
-50.0,50,30602.995627
-50.0,50,30611.406608
-32.0,50,30619.86576
-36.0,50,30628.40251
-21.0,50,30637.041804
-25.0,50,30646.140739
-50.0,50,30654.81349
-50.0,50,30663.438197
-44.0,50,30671.997846
-45.0,50,30680.746932
-50.0,50,30689.461674
-16.0,50,30698.13116
-50.0,50,30706.990859
-36.0,50,30715.937309
-50.0,50,30724.508838
-37.0,50,30733.05905
-28.0,50,30741.800385
-40.0,50,30750.50978
-21.0,50,30758.934828
-48.0,50,30767.363879
-13.0,50,30775.99146
-27.0,50,30784.528177
-50.0,50,30793.194691
-31.0,50,30802.1652
-47.0,50,30811.052667
-50.0,50,30819.567023
-31.0,50,30828.124611
-48.0,50,30837.077975
-15.0,50,30845.787634
-45.0,50,30854.219926
-31.0,50,30862.780249
-13.0,50,30871.540714
-50.0,50,30880.199418
-33.0,50,30888.742339
-46.0,50,30897.33917
-50.0,50,30905.900703
-24.0,50,30914.532985
-19.0,50,30923.156036
-46.0,50,30931.648792
-29.0,50,30940.294433
0.0,50,30948.808536
-44.0,50,30953.090828
-50.0,50,30961.472716
-48.0,50,30970.13436
0.0,50,30978.666996
-22.0,50,30982.552416
-37.0,50,30991.456896
-12.0,50,30999.780887
-30.0,50,31008.240621
-48.0,50,31017.513892
-42.0,50,31026.054257
-10.0,50,31034.546088
-30.0,50,31043.246576
-8.0,50,31043.415917
-10.0,50,31043.589765
-6.0,50,31043.760257
-9.0,50,31043.926205
-7.0,50,31044.113394
-12.0,50,31044.286829
-9.0,50,31044.436488
-12.0,50,31044.601234
-9.0,50,31044.749717
-50.0,50,31044.881359
-50.0,50,31053.530297
-17.0,50,31062.429518
-48.0,50,31070.929098
-39.0,50,31079.455796
-45.0,50,31087.832583
-49.0,50,31096.629705
-42.0,50,31105.528142
-20.0,50,31114.199751
-27.0,50,31123.33646
-50.0,50,31132.098454
-9.0,50,31140.707517
-37.0,50,31149.401422
-50.0,50,31158.029723
-47.0,50,31166.67845
-33.0,50,31175.64785
-50.0,50,31184.326115
-16.0,50,31192.700517
-32.0,50,31201.698107
-14.0,50,31210.3006
-10.0,50,31219.027374
-50.0,50,31227.651193
-26.0,50,31236.065954
0.0,50,31244.893388
-50.0,50,31248.94564
-37.0,50,31257.314019
-47.0,50,31265.753615
-50.0,50,31274.130779
-16.0,50,31282.674725
-50.0,50,31286.64371
-30.0,50,31295.059087
-35.0,50,31303.864559
-50.0,50,31312.238556
-50.0,50,31320.977645
-50.0,50,31330.026186
-21.0,50,31338.58809
-37.0,50,31347.151619
-8.0,50,31355.576266
-50.0,50,31364.027652
-20.0,50,31373.031229
-1.0,50,31381.766895
-34.0,50,31385.705513
-31.0,50,31394.183153
-28.0,50,31402.754651
-38.0,50,31411.328894
-50.0,50,31419.593998
-13.0,50,31427.798322
-47.0,50,31436.08795
-27.0,50,31444.793355
-47.0,50,31453.364681
-36.0,50,31462.422732
-14.0,50,31471.162289
-41.0,50,31479.840017
-50.0,50,31488.555002
0.0,50,31497.35494
-11.0,50,31501.346411
-50.0,50,31510.593108
-50.0,50,31519.387964
-50.0,50,31528.308941
-45.0,50,31536.870677
-20.0,50,31545.708759
-24.0,50,31554.382979
-50.0,50,31562.873574
-41.0,50,31571.635529
-27.0,50,31580.361972
-45.0,50,31588.928448
-31.0,50,31597.667017
-50.0,50,31606.421825
-35.0,50,31614.993477
-31.0,50,31623.777747
-50.0,50,31632.361681
-40.0,50,31641.279687
-50.0,50,31650.131822
-9.0,50,31658.949162
-50.0,50,31662.935072
-38.0,50,31671.74452
-50.0,50,31682.987226
-10.0,50,31701.909663
-50.0,50,31724.892467
-43.0,50,31747.631685
-16.0,50,31760.824655
-27.0,50,31777.259961
-15.0,50,31798.095775
-29.0,50,31816.596977
-45.0,50,31830.08504
-22.0,50,31849.657542
-50.0,50,31871.304019
-22.0,50,31886.421017
-50.0,50,31899.824108
-16.0,50,31919.861499
-14.0,50,31928.977979
-50.0,50,31937.672679
-50.0,50,31946.051529
-50.0,50,31954.596791
-13.0,50,31963.115353
-42.0,50,31971.527577
-38.0,50,31979.953232
-50.0,50,31988.252902
-47.0,50,31997.135922
-48.0,50,32005.791277
-10.0,50,32014.349607
-9.0,50,32014.516806
-7.0,50,32014.651828
-17.0,50,32014.791033
-16.0,50,32014.94791
-12.0,50,32015.100992
-6.0,50,32015.254368
-7.0,50,32015.399342
-10.0,50,32015.556037
-10.0,50,32015.718168
-24.0,50,32015.855767
-17.0,50,32024.408157
-50.0,50,32033.089461
-39.0,50,32041.527761
-27.0,50,32050.034518
-50.0,50,32058.874428
-50.0,50,32067.54963
0.0,50,32076.106215
-50.0,50,32080.136908
-39.0,50,32088.85178
-50.0,50,32097.388124
-50.0,50,32106.09382
-49.0,50,32115.161893
-50.0,50,32123.571232
-50.0,50,32132.093985
-50.0,50,32140.591037
-43.0,50,32149.016595
-49.0,50,32157.421537
-43.0,50,32165.920276
-50.0,50,32175.396541
-45.0,50,32183.861722
-50.0,50,32192.398049
-33.0,50,32201.823269
-50.0,50,32210.452716
-50.0,50,32219.171701
-50.0,50,32228.263921
-32.0,50,32236.863538
-42.0,50,32247.886504
-47.0,50,32256.490434
-49.0,50,32264.89959
-38.0,50,32273.748731
-21.0,50,32282.335411
-50.0,50,32290.889139
-50.0,50,32299.429602
-50.0,50,32308.164967
-50.0,50,32317.217531
-40.0,50,32325.924168
-38.0,50,32334.519603
-50.0,50,32343.182337
-50.0,50,32352.368594
-45.0,50,32360.948004
0.0,50,32369.69005
-27.0,50,32373.82744
-46.0,50,32382.391711
-32.0,50,32391.174991
-44.0,50,32399.745088
-13.0,50,32408.657968
-5.0,50,32417.435435
-50.0,50,32426.111193
-50.0,50,32434.527105
-50.0,50,32443.129981
-50.0,50,32451.915478
-18.0,50,32460.550199
-35.0,50,32469.101833
-15.0,50,32477.831612
-50.0,50,32486.449422
-50.0,50,32495.140459
0.0,50,32504.856004
-23.0,50,32508.859143
-50.0,50,32517.496262
-43.0,50,32526.232622
-50.0,50,32534.952284
-47.0,50,32544.028306
-37.0,50,32552.962037
-50.0,50,32561.384124
-19.0,50,32569.817129
-29.0,50,32578.148985
-14.0,50,32586.476595
-18.0,50,32596.343014
-26.0,50,32605.188047
-50.0,50,32613.803145
-16.0,50,32622.287864
-20.0,50,32630.962457
-35.0,50,32639.570399
-50.0,50,32648.34931
0.0,50,32657.040403
-29.0,50,32661.138599
-50.0,50,32670.279785
-7.0,50,32678.820662
-25.0,50,32687.797386
-50.0,50,32696.547389
-13.0,50,32705.129865
-17.0,50,32713.577641
-37.0,50,32722.006383
-50.0,50,32730.900028
-14.0,50,32739.736993
-50.0,50,32748.330549
-43.0,50,32757.000787
-50.0,50,32765.604472
-18.0,50,32774.272788
-50.0,50,32783.117271
0.0,50,32791.803329
-50.0,50,32795.784356
-50.0,50,32804.418551
-19.0,50,32812.81146
-15.0,50,32821.178982
-15.0,50,32830.190256
-50.0,50,32838.960482
-50.0,50,32847.424868
-50.0,50,32856.529632
-8.0,50,32864.985779
-9.0,50,32865.13062
-12.0,50,32865.25802
-7.0,50,32865.40299
0.0,50,32865.525097
-11.0,50,32865.666795
-11.0,50,32865.826958
-5.0,50,32865.972319
-7.0,50,32866.11109
-5.0,50,32866.253075
-43.0,50,32866.385186
-6.0,50,32874.885561
-50.0,50,32884.122488
-43.0,50,32892.577912
-50.0,50,32900.899728
-28.0,50,32910.156293
-50.0,50,32918.536914
-45.0,50,32927.062694
-17.0,50,32936.572948
-37.0,50,32945.030178
-15.0,50,32953.897933
-50.0,50,32962.696102
-50.0,50,32971.025599
-21.0,50,32979.493638
-21.0,50,32987.99995
-27.0,50,32996.559309
-37.0,50,33005.276213
-50.0,50,33013.792477
-50.0,50,33022.53268
-50.0,50,33031.211772
-7.0,50,33039.85616
-16.0,50,33048.65324
-50.0,50,33057.316951
-50.0,50,33065.7933
-23.0,50,33074.161472
-26.0,50,33083.012296
-50.0,50,33091.428176
-49.0,50,33099.810519
-50.0,50,33108.505392
-50.0,50,33118.586318
-11.0,50,33127.432059
-50.0,50,33136.82603
-50.0,50,33146.642258
-39.0,50,33155.1829
-18.0,50,33164.345329
-44.0,50,33172.745648
-50.0,50,33181.183903
-33.0,50,33189.681721
-50.0,50,33199.301484
-50.0,50,33207.815456
-28.0,50,33216.188387
-39.0,50,33224.763574
-24.0,50,33233.296262
-26.0,50,33242.023627
-12.0,50,33251.03536
-37.0,50,33260.029051
-50.0,50,33268.771302
-40.0,50,33277.478132
-48.0,50,33286.012338
-19.0,50,33294.483358
-50.0,50,33303.008918
-31.0,50,33312.046764
-23.0,50,33320.818486
-13.0,50,33329.345625
-40.0,50,33337.843692
-50.0,50,33346.627897
-50.0,50,33355.269819
-50.0,50,33363.861548
-50.0,50,33372.6248
-50.0,50,33381.161034
-37.0,50,33389.682678
-50.0,50,33398.741646
-50.0,50,33407.524151
-35.0,50,33416.275561
-19.0,50,33424.831776
-50.0,50,33433.737667
-39.0,50,33442.380359
-48.0,50,33451.289987
-23.0,50,33459.674082
-50.0,50,33468.061329
-42.0,50,33477.112828
-7.0,50,33485.523632
-16.0,50,33494.011573
-21.0,50,33503.28704
-9.0,50,33511.861859
-50.0,50,33520.288271
-21.0,50,33529.448678
-20.0,50,33537.874888
-50.0,50,33546.353514
-18.0,50,33555.657717
-50.0,50,33564.101063
